taxid	name	rank	parent_taxid	sample	n_reads_direct	n_reads_clade
2732008	Preplasmiviricota	phylum	2732005	AP-DNA-5	0	1
2732008	Preplasmiviricota	phylum	2732005	AP-RNA-13	0	1
2732008	Preplasmiviricota	phylum	2732005	AP-RNA-2	0	7
2732008	Preplasmiviricota	phylum	2732005	AP-RNA-4	0	1
2732008	Preplasmiviricota	phylum	2732005	AP-RNA-7	0	3
2732008	Preplasmiviricota	phylum	2732005	AP-RNA-8	0	5
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-10	0	339
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-11	0	93
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-13	0	74
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-14	0	31
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-2	0	376
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-6	0	194
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-7	0	174
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-3	0	101
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-5	0	82
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-12	0	273
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-4	0	259
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-8	0	195
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-9	0	420
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-3	0	380
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-1	0	538
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-1	0	159
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-15	0	12
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-5	0	194
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-10	0	123
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-11	0	44
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-12	0	208
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-13	0	50
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-14	0	11
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-2	0	189
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-4	0	180
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-6	0	84
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-7	0	79
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-8	0	139
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-9	0	174
2732092	Shotokuvirae	kingdom	2731342	AP-DNA-16	0	20
2732092	Shotokuvirae	kingdom	2731342	AP-RNA-15	0	1
2732396	Orthornavirae	kingdom	2559587	AP-DNA-10	0	2
2732396	Orthornavirae	kingdom	2559587	AP-DNA-11	0	3
2732396	Orthornavirae	kingdom	2559587	AP-DNA-13	0	3
2732396	Orthornavirae	kingdom	2559587	AP-DNA-2	0	3
2732396	Orthornavirae	kingdom	2559587	AP-DNA-7	0	1
2732396	Orthornavirae	kingdom	2559587	AP-RNA-3	0	2
2732396	Orthornavirae	kingdom	2559587	AP-RNA-5	0	11
2732396	Orthornavirae	kingdom	2559587	AP-DNA-12	0	2
2732396	Orthornavirae	kingdom	2559587	AP-DNA-8	0	3
2732396	Orthornavirae	kingdom	2559587	AP-DNA-1	0	2
2732396	Orthornavirae	kingdom	2559587	AP-RNA-1	0	33
2732396	Orthornavirae	kingdom	2559587	AP-DNA-5	0	1
2732396	Orthornavirae	kingdom	2559587	AP-RNA-10	0	11
2732396	Orthornavirae	kingdom	2559587	AP-RNA-11	0	8
2732396	Orthornavirae	kingdom	2559587	AP-RNA-12	0	50
2732396	Orthornavirae	kingdom	2559587	AP-RNA-13	0	22
2732396	Orthornavirae	kingdom	2559587	AP-RNA-14	0	1
2732396	Orthornavirae	kingdom	2559587	AP-RNA-2	0	20
2732396	Orthornavirae	kingdom	2559587	AP-RNA-4	0	8
2732396	Orthornavirae	kingdom	2559587	AP-RNA-6	0	3
2732396	Orthornavirae	kingdom	2559587	AP-RNA-8	0	17
2732396	Orthornavirae	kingdom	2559587	AP-RNA-9	0	4
2732396	Orthornavirae	kingdom	2559587	AP-DNA-16	0	2
2732397	Pararnavirae	kingdom	2559587	AP-DNA-10	0	6
2732397	Pararnavirae	kingdom	2559587	AP-DNA-11	0	7
2732397	Pararnavirae	kingdom	2559587	AP-DNA-13	0	5
2732397	Pararnavirae	kingdom	2559587	AP-DNA-14	0	3
2732397	Pararnavirae	kingdom	2559587	AP-DNA-6	0	1
2732397	Pararnavirae	kingdom	2559587	AP-DNA-7	0	2
2732397	Pararnavirae	kingdom	2559587	AP-RNA-3	0	1
2732397	Pararnavirae	kingdom	2559587	AP-DNA-12	0	12
2732397	Pararnavirae	kingdom	2559587	AP-DNA-9	0	1
2732397	Pararnavirae	kingdom	2559587	AP-DNA-3	0	2
2732397	Pararnavirae	kingdom	2559587	AP-DNA-1	0	3
2732397	Pararnavirae	kingdom	2559587	AP-DNA-15	0	1
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-10	0	2
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-11	0	3
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-13	0	3
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-2	0	3
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-7	0	1
2732406	Kitrinoviricota	phylum	2732396	AP-RNA-3	0	1
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-12	0	2
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-8	0	3
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-1	0	2
2732406	Kitrinoviricota	phylum	2732396	AP-DNA-5	0	1
2732408	Pisuviricota	phylum	2732396	AP-RNA-3	0	1
2732408	Pisuviricota	phylum	2732396	AP-RNA-5	0	5
2732408	Pisuviricota	phylum	2732396	AP-RNA-1	0	33
2732408	Pisuviricota	phylum	2732396	AP-RNA-10	0	11
2732408	Pisuviricota	phylum	2732396	AP-RNA-11	0	3
2732408	Pisuviricota	phylum	2732396	AP-RNA-12	0	50
2732408	Pisuviricota	phylum	2732396	AP-RNA-13	0	7
2732408	Pisuviricota	phylum	2732396	AP-RNA-14	0	1
2732408	Pisuviricota	phylum	2732396	AP-RNA-2	0	19
2732408	Pisuviricota	phylum	2732396	AP-RNA-4	0	3
2732408	Pisuviricota	phylum	2732396	AP-RNA-6	0	3
2732408	Pisuviricota	phylum	2732396	AP-RNA-8	0	17
2732408	Pisuviricota	phylum	2732396	AP-RNA-9	0	4
2732409	Artverviricota	phylum	2732397	AP-DNA-10	0	6
2732409	Artverviricota	phylum	2732397	AP-DNA-11	0	7
2732409	Artverviricota	phylum	2732397	AP-DNA-13	0	5
2732409	Artverviricota	phylum	2732397	AP-DNA-14	0	3
2732409	Artverviricota	phylum	2732397	AP-DNA-6	0	1
2732409	Artverviricota	phylum	2732397	AP-DNA-7	0	2
2732409	Artverviricota	phylum	2732397	AP-RNA-3	0	1
2732409	Artverviricota	phylum	2732397	AP-DNA-12	0	12
2732409	Artverviricota	phylum	2732397	AP-DNA-9	0	1
2732409	Artverviricota	phylum	2732397	AP-DNA-3	0	2
2732409	Artverviricota	phylum	2732397	AP-DNA-1	0	3
2732409	Artverviricota	phylum	2732397	AP-DNA-15	0	1
2732415	Cossaviricota	phylum	2732092	AP-DNA-10	0	338
2732415	Cossaviricota	phylum	2732092	AP-DNA-11	0	93
2732415	Cossaviricota	phylum	2732092	AP-DNA-13	0	74
2732415	Cossaviricota	phylum	2732092	AP-DNA-14	0	31
2732415	Cossaviricota	phylum	2732092	AP-DNA-2	0	376
2732415	Cossaviricota	phylum	2732092	AP-DNA-6	0	194
2732415	Cossaviricota	phylum	2732092	AP-DNA-7	0	173
2732415	Cossaviricota	phylum	2732092	AP-RNA-3	0	99
2732415	Cossaviricota	phylum	2732092	AP-RNA-5	0	80
2732415	Cossaviricota	phylum	2732092	AP-DNA-12	0	273
2732415	Cossaviricota	phylum	2732092	AP-DNA-4	0	259
2732415	Cossaviricota	phylum	2732092	AP-DNA-8	0	195
2732415	Cossaviricota	phylum	2732092	AP-DNA-9	0	420
2732415	Cossaviricota	phylum	2732092	AP-DNA-3	0	374
2732415	Cossaviricota	phylum	2732092	AP-DNA-1	0	538
2732415	Cossaviricota	phylum	2732092	AP-RNA-1	0	152
2732415	Cossaviricota	phylum	2732092	AP-DNA-15	0	12
2732415	Cossaviricota	phylum	2732092	AP-DNA-5	0	194
2732415	Cossaviricota	phylum	2732092	AP-RNA-10	0	119
2732415	Cossaviricota	phylum	2732092	AP-RNA-11	0	39
2732415	Cossaviricota	phylum	2732092	AP-RNA-12	0	205
2732415	Cossaviricota	phylum	2732092	AP-RNA-13	0	48
2732415	Cossaviricota	phylum	2732092	AP-RNA-14	0	11
2732415	Cossaviricota	phylum	2732092	AP-RNA-2	0	172
2732415	Cossaviricota	phylum	2732092	AP-RNA-4	0	177
2732415	Cossaviricota	phylum	2732092	AP-RNA-6	0	82
2732415	Cossaviricota	phylum	2732092	AP-RNA-7	0	75
2732415	Cossaviricota	phylum	2732092	AP-RNA-8	0	115
2732415	Cossaviricota	phylum	2732092	AP-RNA-9	0	173
2732415	Cossaviricota	phylum	2732092	AP-DNA-16	0	20
2732415	Cossaviricota	phylum	2732092	AP-RNA-15	0	1
2732416	Cressdnaviricota	phylum	2732092	AP-DNA-10	0	1
2732416	Cressdnaviricota	phylum	2732092	AP-DNA-7	0	1
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-3	0	2
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-5	0	2
2732416	Cressdnaviricota	phylum	2732092	AP-DNA-3	0	6
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-1	0	7
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-10	0	4
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-11	0	5
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-12	0	3
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-13	0	2
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-2	0	17
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-4	0	3
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-6	0	2
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-7	0	4
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-8	0	24
2732416	Cressdnaviricota	phylum	2732092	AP-RNA-9	0	1
2732421	Papovaviricetes	class	2732415	AP-DNA-10	0	338
2732421	Papovaviricetes	class	2732415	AP-DNA-11	0	91
2732421	Papovaviricetes	class	2732415	AP-DNA-13	0	70
2732421	Papovaviricetes	class	2732415	AP-DNA-14	0	30
2732421	Papovaviricetes	class	2732415	AP-DNA-2	0	370
2732421	Papovaviricetes	class	2732415	AP-DNA-6	0	193
2732421	Papovaviricetes	class	2732415	AP-DNA-7	0	173
2732421	Papovaviricetes	class	2732415	AP-RNA-3	0	99
2732421	Papovaviricetes	class	2732415	AP-RNA-5	0	77
2732421	Papovaviricetes	class	2732415	AP-DNA-12	0	273
2732421	Papovaviricetes	class	2732415	AP-DNA-4	0	257
2732421	Papovaviricetes	class	2732415	AP-DNA-8	0	195
2732421	Papovaviricetes	class	2732415	AP-DNA-9	0	419
2732421	Papovaviricetes	class	2732415	AP-DNA-3	0	371
2732421	Papovaviricetes	class	2732415	AP-DNA-1	0	534
2732421	Papovaviricetes	class	2732415	AP-RNA-1	0	148
2732421	Papovaviricetes	class	2732415	AP-DNA-15	0	12
2732421	Papovaviricetes	class	2732415	AP-DNA-5	0	192
2732421	Papovaviricetes	class	2732415	AP-RNA-10	0	110
2732421	Papovaviricetes	class	2732415	AP-RNA-11	0	38
2732421	Papovaviricetes	class	2732415	AP-RNA-12	0	202
2732421	Papovaviricetes	class	2732415	AP-RNA-13	0	47
2732421	Papovaviricetes	class	2732415	AP-RNA-14	0	11
2732421	Papovaviricetes	class	2732415	AP-RNA-2	0	170
2732421	Papovaviricetes	class	2732415	AP-RNA-4	0	174
2732421	Papovaviricetes	class	2732415	AP-RNA-6	0	79
2732421	Papovaviricetes	class	2732415	AP-RNA-7	0	72
2732421	Papovaviricetes	class	2732415	AP-RNA-8	0	114
2732421	Papovaviricetes	class	2732415	AP-RNA-9	0	172
2732421	Papovaviricetes	class	2732415	AP-DNA-16	0	20
2732421	Papovaviricetes	class	2732415	AP-RNA-15	0	1
2732422	Quintoviricetes	class	2732415	AP-DNA-11	0	2
2732422	Quintoviricetes	class	2732415	AP-DNA-13	0	4
2732422	Quintoviricetes	class	2732415	AP-DNA-14	0	1
2732422	Quintoviricetes	class	2732415	AP-DNA-2	0	6
2732422	Quintoviricetes	class	2732415	AP-DNA-6	0	1
2732422	Quintoviricetes	class	2732415	AP-RNA-5	0	3
2732422	Quintoviricetes	class	2732415	AP-DNA-4	0	2
2732422	Quintoviricetes	class	2732415	AP-DNA-9	0	1
2732422	Quintoviricetes	class	2732415	AP-DNA-3	0	3
2732422	Quintoviricetes	class	2732415	AP-DNA-1	0	4
2732422	Quintoviricetes	class	2732415	AP-RNA-1	0	4
2732422	Quintoviricetes	class	2732415	AP-DNA-5	0	2
2732422	Quintoviricetes	class	2732415	AP-RNA-10	0	9
2732422	Quintoviricetes	class	2732415	AP-RNA-11	0	1
2732422	Quintoviricetes	class	2732415	AP-RNA-12	0	3
2732422	Quintoviricetes	class	2732415	AP-RNA-13	0	1
2732422	Quintoviricetes	class	2732415	AP-RNA-2	0	2
2732422	Quintoviricetes	class	2732415	AP-RNA-4	0	3
2732422	Quintoviricetes	class	2732415	AP-RNA-6	0	3
2732422	Quintoviricetes	class	2732415	AP-RNA-7	0	3
2732422	Quintoviricetes	class	2732415	AP-RNA-8	0	1
2732422	Quintoviricetes	class	2732415	AP-RNA-9	0	1
2732424	Repensiviricetes	class	2732416	AP-DNA-10	0	1
2732424	Repensiviricetes	class	2732416	AP-DNA-7	0	1
2732424	Repensiviricetes	class	2732416	AP-RNA-3	0	2
2732424	Repensiviricetes	class	2732416	AP-RNA-5	0	2
2732424	Repensiviricetes	class	2732416	AP-DNA-3	0	6
2732424	Repensiviricetes	class	2732416	AP-RNA-1	0	7
2732424	Repensiviricetes	class	2732416	AP-RNA-10	0	4
2732424	Repensiviricetes	class	2732416	AP-RNA-11	0	5
2732424	Repensiviricetes	class	2732416	AP-RNA-12	0	3
2732424	Repensiviricetes	class	2732416	AP-RNA-13	0	2
2732424	Repensiviricetes	class	2732416	AP-RNA-2	0	17
2732424	Repensiviricetes	class	2732416	AP-RNA-4	0	3
2732424	Repensiviricetes	class	2732416	AP-RNA-6	0	2
2732424	Repensiviricetes	class	2732416	AP-RNA-7	0	4
2732424	Repensiviricetes	class	2732416	AP-RNA-8	0	24
2732424	Repensiviricetes	class	2732416	AP-RNA-9	0	1
2732462	Flasuviricetes	class	2732406	AP-DNA-10	0	2
2732462	Flasuviricetes	class	2732406	AP-DNA-11	0	3
2732462	Flasuviricetes	class	2732406	AP-DNA-13	0	3
2732462	Flasuviricetes	class	2732406	AP-DNA-2	0	3
2732462	Flasuviricetes	class	2732406	AP-DNA-7	0	1
2732462	Flasuviricetes	class	2732406	AP-RNA-3	0	1
2732462	Flasuviricetes	class	2732406	AP-DNA-12	0	2
2732462	Flasuviricetes	class	2732406	AP-DNA-8	0	3
2732462	Flasuviricetes	class	2732406	AP-DNA-1	0	2
2732462	Flasuviricetes	class	2732406	AP-DNA-5	0	1
2732506	Pisoniviricetes	class	2732408	AP-RNA-3	0	1
2732506	Pisoniviricetes	class	2732408	AP-RNA-5	0	3
2732506	Pisoniviricetes	class	2732408	AP-RNA-1	0	33
2732506	Pisoniviricetes	class	2732408	AP-RNA-10	0	11
2732506	Pisoniviricetes	class	2732408	AP-RNA-11	0	2
2732506	Pisoniviricetes	class	2732408	AP-RNA-12	0	50
2732506	Pisoniviricetes	class	2732408	AP-RNA-13	0	7
2732506	Pisoniviricetes	class	2732408	AP-RNA-14	0	1
2732506	Pisoniviricetes	class	2732408	AP-RNA-2	0	19
2732506	Pisoniviricetes	class	2732408	AP-RNA-4	0	2
2732506	Pisoniviricetes	class	2732408	AP-RNA-6	0	3
2732506	Pisoniviricetes	class	2732408	AP-RNA-8	0	17
2732506	Pisoniviricetes	class	2732408	AP-RNA-9	0	4
2732507	Stelpaviricetes	class	2732408	AP-RNA-5	0	2
2732507	Stelpaviricetes	class	2732408	AP-RNA-11	0	1
2732507	Stelpaviricetes	class	2732408	AP-RNA-4	0	1
2732514	Revtraviricetes	class	2732409	AP-DNA-10	0	6
2732514	Revtraviricetes	class	2732409	AP-DNA-11	0	7
2732514	Revtraviricetes	class	2732409	AP-DNA-13	0	5
2732514	Revtraviricetes	class	2732409	AP-DNA-14	0	3
2732514	Revtraviricetes	class	2732409	AP-DNA-6	0	1
2732514	Revtraviricetes	class	2732409	AP-DNA-7	0	2
2732514	Revtraviricetes	class	2732409	AP-RNA-3	0	1
2732514	Revtraviricetes	class	2732409	AP-DNA-12	0	12
2732514	Revtraviricetes	class	2732409	AP-DNA-9	0	1
2732514	Revtraviricetes	class	2732409	AP-DNA-3	0	2
2732514	Revtraviricetes	class	2732409	AP-DNA-1	0	3
2732514	Revtraviricetes	class	2732409	AP-DNA-15	0	1
2732523	Megaviricetes	class	2732007	AP-RNA-5	0	1
2732523	Megaviricetes	class	2732007	AP-RNA-4	0	1
2732525	Pokkesviricetes	class	2732007	AP-DNA-10	0	4
2732525	Pokkesviricetes	class	2732007	AP-DNA-11	0	2
2732525	Pokkesviricetes	class	2732007	AP-DNA-13	0	1
2732525	Pokkesviricetes	class	2732007	AP-DNA-14	0	2
2732525	Pokkesviricetes	class	2732007	AP-DNA-2	0	7
2732525	Pokkesviricetes	class	2732007	AP-DNA-6	0	2
2732525	Pokkesviricetes	class	2732007	AP-DNA-7	0	3
2732525	Pokkesviricetes	class	2732007	AP-RNA-3	0	1
2732525	Pokkesviricetes	class	2732007	AP-RNA-5	0	1
2732525	Pokkesviricetes	class	2732007	AP-DNA-12	0	2
2732525	Pokkesviricetes	class	2732007	AP-DNA-4	0	5
2732525	Pokkesviricetes	class	2732007	AP-DNA-8	0	1
2732525	Pokkesviricetes	class	2732007	AP-DNA-9	0	1
2732527	Chitovirales	order	2732525	AP-DNA-10	0	4
2732527	Chitovirales	order	2732525	AP-DNA-11	0	2
2732527	Chitovirales	order	2732525	AP-DNA-13	0	1
2732527	Chitovirales	order	2732525	AP-DNA-14	0	2
2732527	Chitovirales	order	2732525	AP-DNA-2	0	7
2732527	Chitovirales	order	2732525	AP-DNA-6	0	2
2732527	Chitovirales	order	2732525	AP-DNA-7	0	3
2732527	Chitovirales	order	2732525	AP-RNA-3	0	1
2732527	Chitovirales	order	2732525	AP-RNA-5	0	1
2732527	Chitovirales	order	2732525	AP-DNA-12	0	2
2732527	Chitovirales	order	2732525	AP-DNA-4	0	5
2732527	Chitovirales	order	2732525	AP-DNA-8	0	1
2732527	Chitovirales	order	2732525	AP-DNA-9	0	1
2732529	Tectiliviricetes	class	2732008	AP-DNA-10	0	15
2732529	Tectiliviricetes	class	2732008	AP-DNA-11	0	7
2732529	Tectiliviricetes	class	2732008	AP-DNA-13	0	5
2732529	Tectiliviricetes	class	2732008	AP-DNA-14	0	3
2732529	Tectiliviricetes	class	2732008	AP-DNA-2	0	73
2732529	Tectiliviricetes	class	2732008	AP-DNA-6	0	4
2732529	Tectiliviricetes	class	2732008	AP-DNA-7	0	31
2732529	Tectiliviricetes	class	2732008	AP-RNA-3	0	4
2732529	Tectiliviricetes	class	2732008	AP-RNA-5	0	1
2732529	Tectiliviricetes	class	2732008	AP-DNA-12	0	4
2732529	Tectiliviricetes	class	2732008	AP-DNA-4	0	4
2732529	Tectiliviricetes	class	2732008	AP-DNA-8	0	23
2732529	Tectiliviricetes	class	2732008	AP-DNA-9	0	5
2732529	Tectiliviricetes	class	2732008	AP-DNA-3	0	22
2732529	Tectiliviricetes	class	2732008	AP-DNA-1	0	335
2732529	Tectiliviricetes	class	2732008	AP-RNA-1	0	35
2732529	Tectiliviricetes	class	2732008	AP-DNA-5	0	1
2732529	Tectiliviricetes	class	2732008	AP-RNA-13	0	1
2732529	Tectiliviricetes	class	2732008	AP-RNA-2	0	7
2732529	Tectiliviricetes	class	2732008	AP-RNA-4	0	1
2732529	Tectiliviricetes	class	2732008	AP-RNA-7	0	3
2732529	Tectiliviricetes	class	2732008	AP-RNA-8	0	5
2732532	Sepolyvirales	order	2732421	AP-DNA-10	0	42
2732532	Sepolyvirales	order	2732421	AP-DNA-11	0	16
2732532	Sepolyvirales	order	2732421	AP-DNA-13	0	25
2732532	Sepolyvirales	order	2732421	AP-DNA-14	0	9
2732532	Sepolyvirales	order	2732421	AP-DNA-2	0	110
2732532	Sepolyvirales	order	2732421	AP-DNA-6	0	26
2732532	Sepolyvirales	order	2732421	AP-DNA-7	0	49
2732532	Sepolyvirales	order	2732421	AP-RNA-3	0	33
2732532	Sepolyvirales	order	2732421	AP-RNA-5	0	16
2732532	Sepolyvirales	order	2732421	AP-DNA-12	0	15
2732532	Sepolyvirales	order	2732421	AP-DNA-4	0	19
2732532	Sepolyvirales	order	2732421	AP-DNA-8	0	37
2732532	Sepolyvirales	order	2732421	AP-DNA-9	0	16
2732532	Sepolyvirales	order	2732421	AP-DNA-3	0	97
2732532	Sepolyvirales	order	2732421	AP-DNA-1	0	89
2732532	Sepolyvirales	order	2732421	AP-RNA-1	0	32
2732532	Sepolyvirales	order	2732421	AP-DNA-15	0	2
2732532	Sepolyvirales	order	2732421	AP-DNA-5	0	29
2732532	Sepolyvirales	order	2732421	AP-RNA-10	0	6
2732532	Sepolyvirales	order	2732421	AP-RNA-11	0	10
2732532	Sepolyvirales	order	2732421	AP-RNA-12	0	15
2732532	Sepolyvirales	order	2732421	AP-RNA-13	0	13
2732532	Sepolyvirales	order	2732421	AP-RNA-14	0	1
2732532	Sepolyvirales	order	2732421	AP-RNA-2	0	81
2732532	Sepolyvirales	order	2732421	AP-RNA-4	0	23
2732532	Sepolyvirales	order	2732421	AP-RNA-6	0	12
2732532	Sepolyvirales	order	2732421	AP-RNA-7	0	25
2732532	Sepolyvirales	order	2732421	AP-RNA-8	0	27
2732532	Sepolyvirales	order	2732421	AP-RNA-9	0	7
2732533	Zurhausenvirales	order	2732421	AP-DNA-10	0	296
2732533	Zurhausenvirales	order	2732421	AP-DNA-11	0	75
2732533	Zurhausenvirales	order	2732421	AP-DNA-13	0	45
2732533	Zurhausenvirales	order	2732421	AP-DNA-14	0	21
2732533	Zurhausenvirales	order	2732421	AP-DNA-2	0	260
2732533	Zurhausenvirales	order	2732421	AP-DNA-6	0	167
2732533	Zurhausenvirales	order	2732421	AP-DNA-7	0	124
2732533	Zurhausenvirales	order	2732421	AP-RNA-3	0	66
2732533	Zurhausenvirales	order	2732421	AP-RNA-5	0	61
2732533	Zurhausenvirales	order	2732421	AP-DNA-12	0	258
2732533	Zurhausenvirales	order	2732421	AP-DNA-4	0	238
2732533	Zurhausenvirales	order	2732421	AP-DNA-8	0	158
2732533	Zurhausenvirales	order	2732421	AP-DNA-9	0	403
2732533	Zurhausenvirales	order	2732421	AP-DNA-3	0	274
2732533	Zurhausenvirales	order	2732421	AP-DNA-1	0	445
2732533	Zurhausenvirales	order	2732421	AP-RNA-1	0	116
2732533	Zurhausenvirales	order	2732421	AP-DNA-15	0	10
2732533	Zurhausenvirales	order	2732421	AP-DNA-5	0	163
2732533	Zurhausenvirales	order	2732421	AP-RNA-10	0	104
2732533	Zurhausenvirales	order	2732421	AP-RNA-11	0	28
2732533	Zurhausenvirales	order	2732421	AP-RNA-12	0	187
2732533	Zurhausenvirales	order	2732421	AP-RNA-13	0	34
2732533	Zurhausenvirales	order	2732421	AP-RNA-14	0	10
2732533	Zurhausenvirales	order	2732421	AP-RNA-2	0	89
2732533	Zurhausenvirales	order	2732421	AP-RNA-4	0	151
2732533	Zurhausenvirales	order	2732421	AP-RNA-6	0	67
2732533	Zurhausenvirales	order	2732421	AP-RNA-7	0	47
2732533	Zurhausenvirales	order	2732421	AP-RNA-8	0	87
2732533	Zurhausenvirales	order	2732421	AP-RNA-9	0	165
2732533	Zurhausenvirales	order	2732421	AP-DNA-16	0	20
2732533	Zurhausenvirales	order	2732421	AP-RNA-15	0	1
2732534	Piccovirales	order	2732422	AP-DNA-11	0	2
2732534	Piccovirales	order	2732422	AP-DNA-13	0	4
2732534	Piccovirales	order	2732422	AP-DNA-14	0	1
2732534	Piccovirales	order	2732422	AP-DNA-2	0	6
2732534	Piccovirales	order	2732422	AP-DNA-6	0	1
2732534	Piccovirales	order	2732422	AP-RNA-5	0	3
2732534	Piccovirales	order	2732422	AP-DNA-4	0	2
2732534	Piccovirales	order	2732422	AP-DNA-9	0	1
2732534	Piccovirales	order	2732422	AP-DNA-3	0	3
2732534	Piccovirales	order	2732422	AP-DNA-1	0	4
2732534	Piccovirales	order	2732422	AP-RNA-1	0	4
2732534	Piccovirales	order	2732422	AP-DNA-5	0	2
2732534	Piccovirales	order	2732422	AP-RNA-10	0	9
2732534	Piccovirales	order	2732422	AP-RNA-11	0	1
2732534	Piccovirales	order	2732422	AP-RNA-12	0	3
2732534	Piccovirales	order	2732422	AP-RNA-13	0	1
2732534	Piccovirales	order	2732422	AP-RNA-2	0	2
2732534	Piccovirales	order	2732422	AP-RNA-4	0	3
2732534	Piccovirales	order	2732422	AP-RNA-6	0	3
2732534	Piccovirales	order	2732422	AP-RNA-7	0	3
2732534	Piccovirales	order	2732422	AP-RNA-8	0	1
2732534	Piccovirales	order	2732422	AP-RNA-9	0	1
2732539	Geplafuvirales	order	2732424	AP-DNA-10	0	1
2732539	Geplafuvirales	order	2732424	AP-DNA-7	0	1
2732539	Geplafuvirales	order	2732424	AP-RNA-3	0	2
2732539	Geplafuvirales	order	2732424	AP-RNA-5	0	2
2732539	Geplafuvirales	order	2732424	AP-DNA-3	0	6
2732539	Geplafuvirales	order	2732424	AP-RNA-1	0	7
2732539	Geplafuvirales	order	2732424	AP-RNA-10	0	4
2732539	Geplafuvirales	order	2732424	AP-RNA-11	0	5
2732539	Geplafuvirales	order	2732424	AP-RNA-12	0	3
2732539	Geplafuvirales	order	2732424	AP-RNA-13	0	2
2732539	Geplafuvirales	order	2732424	AP-RNA-2	0	17
2732539	Geplafuvirales	order	2732424	AP-RNA-4	0	3
2732539	Geplafuvirales	order	2732424	AP-RNA-6	0	2
2732539	Geplafuvirales	order	2732424	AP-RNA-7	0	4
2732539	Geplafuvirales	order	2732424	AP-RNA-8	0	24
2732539	Geplafuvirales	order	2732424	AP-RNA-9	0	1
2732545	Amarillovirales	order	2732462	AP-DNA-10	0	2
2732545	Amarillovirales	order	2732462	AP-DNA-11	0	3
2732545	Amarillovirales	order	2732462	AP-DNA-13	0	3
2732545	Amarillovirales	order	2732462	AP-DNA-2	0	3
2732545	Amarillovirales	order	2732462	AP-DNA-7	0	1
2732545	Amarillovirales	order	2732462	AP-RNA-3	0	1
2732545	Amarillovirales	order	2732462	AP-DNA-12	0	2
2732545	Amarillovirales	order	2732462	AP-DNA-8	0	3
2732545	Amarillovirales	order	2732462	AP-DNA-1	0	2
2732545	Amarillovirales	order	2732462	AP-DNA-5	0	1
2732551	Stellavirales	order	2732507	AP-RNA-5	0	2
2732551	Stellavirales	order	2732507	AP-RNA-11	0	1
2732551	Stellavirales	order	2732507	AP-RNA-4	0	1
2732555	Pimascovirales	order	2732523	AP-RNA-5	0	1
2732555	Pimascovirales	order	2732523	AP-RNA-4	0	1
2732559	Rowavirales	order	2732529	AP-DNA-10	0	15
2732559	Rowavirales	order	2732529	AP-DNA-11	0	7
2732559	Rowavirales	order	2732529	AP-DNA-13	0	5
